item,year,area_harvested_ha,production_t,yield_hg_per_ha,yield_t_per_ha,flag_rank,yield_t_per_ha_canon,area_harvested_ha_canon,production_t_canon,is_outlier_yield,is_outlier_area,is_outlier_prod,yield_t_per_ha_canon_lag1,area_harvested_ha_canon_lag1,production_t_canon_lag1,yield_t_per_ha_canon_lag2,area_harvested_ha_canon_lag2,production_t_canon_lag2,yield_t_per_ha_canon_lag3,area_harvested_ha_canon_lag3,production_t_canon_lag3,yield_canon_ma3,yield_canon_ma5,area_canon_growth_pct,production_canon_growth_pct,year_norm,flag_estimated,flag_imputed,flag_official,flag_unofficial
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1968,1500.0,1360.0,9067.0,0.9067000000000001,2,0.9067000000000001,1500.0,1360.0,1.0,1.0,1.0,0.9067000000000001,1500.0,1360.0,0.9067000000000001,1500.0,1360.0,0.9067000000000001,1500.0,1360.0,0.9067000000000001,0.9067000000000001,,,0.0,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1969,500.0,400.0,8000.0,0.8,2,0.8,500.0,400.0,1.0,1.0,1.0,0.9067000000000001,1500.0,1360.0,0.9067000000000001,1500.0,1360.0,0.9067000000000001,1500.0,1360.0,0.85335,0.85335,-0.6666666666666667,-0.7058823529411764,0.018867924528301886,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1970,700.0,600.0,8571.0,0.8571000000000001,2,0.8571000000000001,700.0,600.0,1.0,1.0,1.0,0.8,500.0,400.0,0.9067000000000001,1500.0,1360.0,0.9067000000000001,1500.0,1360.0,0.8546,0.8546,0.3999999999999999,0.5,0.03773584905660377,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1971,200.0,100.0,5000.0,0.5,2,0.5,200.0,100.0,0.0,0.0,0.0,0.8571000000000001,700.0,600.0,0.8,500.0,400.0,0.9067000000000001,1500.0,1360.0,0.7190333333333333,0.76595,-0.7142857142857143,-0.8333333333333334,0.05660377358490566,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1972,400.0,300.0,7500.0,0.75,2,0.75,400.0,300.0,1.0,1.0,1.0,0.5,200.0,100.0,0.8571000000000001,700.0,600.0,0.8,500.0,400.0,0.7023666666666667,0.76276,1.0,2.0,0.07547169811320754,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1973,900.0,800.0,8889.0,0.8889,2,0.8889,900.0,800.0,1.0,1.0,1.0,0.75,400.0,300.0,0.5,200.0,100.0,0.8571000000000001,700.0,600.0,0.7129666666666666,0.7592000000000001,1.25,1.6666666666666665,0.09433962264150944,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1974,800.0,700.0,8750.0,0.875,2,0.875,800.0,700.0,1.0,1.0,1.0,0.8889,900.0,800.0,0.75,400.0,300.0,0.5,200.0,100.0,0.8379666666666666,0.7742000000000001,-0.11111111111111116,-0.125,0.11320754716981132,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1975,500.0,400.0,8000.0,0.8,2,0.8,500.0,400.0,1.0,1.0,1.0,0.875,800.0,700.0,0.8889,900.0,800.0,0.75,400.0,300.0,0.8546333333333335,0.76278,-0.375,-0.4285714285714286,0.1320754716981132,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1976,200.0,100.0,5000.0,0.5,2,0.5,200.0,100.0,0.0,0.0,0.0,0.8,500.0,400.0,0.875,800.0,700.0,0.8889,900.0,800.0,0.7250000000000001,0.76278,-0.6,-0.75,0.1509433962264151,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1977,500.0,400.0,8000.0,0.8,2,0.8,500.0,400.0,1.0,1.0,1.0,0.5,200.0,100.0,0.8,500.0,400.0,0.875,800.0,700.0,0.7000000000000002,0.77278,1.5,3.0,0.16981132075471697,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1978,200.0,100.0,5000.0,0.5,2,0.5,200.0,100.0,0.0,0.0,0.0,0.8,500.0,400.0,0.5,200.0,100.0,0.8,500.0,400.0,0.6000000000000002,0.6950000000000001,-0.6,-0.75,0.18867924528301888,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1979,300.0,200.0,6667.0,0.6667000000000001,2,0.6667000000000001,300.0,200.0,0.0,1.0,1.0,0.5,200.0,100.0,0.8,500.0,400.0,0.5,200.0,100.0,0.6555666666666667,0.65334,0.5,1.0,0.20754716981132076,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1980,200.0,100.0,5000.0,0.5,2,0.5,200.0,100.0,0.0,0.0,0.0,0.6667000000000001,300.0,200.0,0.5,200.0,100.0,0.8,500.0,400.0,0.5555666666666668,0.5933400000000001,-0.33333333333333337,-0.5,0.22641509433962265,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1981,200.0,80.0,4000.0,0.4,2,0.4,200.0,80.0,0.0,0.0,0.0,0.5,200.0,100.0,0.6667000000000001,300.0,200.0,0.5,200.0,100.0,0.5222333333333334,0.5733400000000001,0.0,-0.19999999999999996,0.24528301886792453,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1982,200.0,100.0,5000.0,0.5,2,0.5,200.0,100.0,0.0,0.0,0.0,0.4,200.0,80.0,0.5,200.0,100.0,0.6667000000000001,300.0,200.0,0.4666666666666668,0.51334,0.0,0.25,0.2641509433962264,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1983,200.0,100.0,5000.0,0.5,2,0.5,200.0,100.0,0.0,0.0,0.0,0.5,200.0,100.0,0.4,200.0,80.0,0.5,200.0,100.0,0.4666666666666668,0.51334,0.0,0.0,0.2830188679245283,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1984,100.0,50.0,5000.0,0.5,2,0.5,100.0,50.0,0.0,1.0,0.0,0.5,200.0,100.0,0.5,200.0,100.0,0.4,200.0,80.0,0.5000000000000001,0.48,-0.5,-0.5,0.3018867924528302,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1985,100.0,50.0,5000.0,0.5,2,0.5,100.0,50.0,0.0,1.0,0.0,0.5,100.0,50.0,0.5,200.0,100.0,0.5,200.0,100.0,0.5000000000000001,0.48,0.0,0.0,0.32075471698113206,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1986,200.0,100.0,5000.0,0.5,2,0.5,200.0,100.0,0.0,0.0,0.0,0.5,100.0,50.0,0.5,100.0,50.0,0.5,200.0,100.0,0.5000000000000001,0.5,1.0,1.0,0.33962264150943394,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1987,350.0,200.0,5714.0,0.5714,2,0.5714,350.0,200.0,0.0,1.0,1.0,0.5,200.0,100.0,0.5,100.0,50.0,0.5,100.0,50.0,0.5238000000000002,0.5142800000000001,0.75,1.0,0.3584905660377358,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1988,200.0,100.0,5000.0,0.5,2,0.5,200.0,100.0,0.0,0.0,0.0,0.5714,350.0,200.0,0.5,200.0,100.0,0.5,100.0,50.0,0.5238000000000002,0.5142800000000001,-0.4285714285714286,-0.5,0.37735849056603776,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1989,200.0,100.0,5000.0,0.5,2,0.5,200.0,100.0,0.0,0.0,0.0,0.5,200.0,100.0,0.5714,350.0,200.0,0.5,200.0,100.0,0.5238000000000002,0.5142800000000001,0.0,0.0,0.39622641509433965,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1990,203.0,90.0,4433.0,0.4433,3,0.4433,203.0,90.0,0.0,0.0,0.0,0.5,200.0,100.0,0.5,200.0,100.0,0.5714,350.0,200.0,0.4811000000000001,0.50294,0.014999999999999902,-0.09999999999999998,0.41509433962264153,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1991,250.0,150.0,6000.0,0.6,2,0.6,250.0,150.0,0.0,0.0,1.0,0.4433,203.0,90.0,0.5,200.0,100.0,0.5,200.0,100.0,0.5144333333333334,0.5229400000000001,0.23152709359605916,0.6666666666666667,0.4339622641509434,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1992,300.0,200.0,6667.0,0.6667000000000001,2,0.6667000000000001,300.0,200.0,0.0,1.0,1.0,0.6,250.0,150.0,0.4433,203.0,90.0,0.5,200.0,100.0,0.5700000000000002,0.542,0.19999999999999996,0.33333333333333326,0.4528301886792453,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1993,190.0,100.0,5263.0,0.5263,2,0.5263,190.0,100.0,0.0,0.0,0.0,0.6667000000000001,300.0,200.0,0.6,250.0,150.0,0.4433,203.0,90.0,0.5976666666666668,0.5472600000000001,-0.3666666666666667,-0.5,0.4716981132075472,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1994,,,5668.0,0.5668000000000001,2,0.5668000000000001,232.0,131.43,0.0,0.0,0.0,0.5263,190.0,100.0,0.6667000000000001,300.0,200.0,0.6,250.0,150.0,0.5866000000000001,0.5606200000000001,0.2210526315789474,0.3143,0.49056603773584906,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1994,232.0,131.43,5665.086206896552,0.5665086206896552,3,0.5668000000000001,232.0,131.43,0.0,0.0,0.0,0.5668000000000001,232.0,131.43,0.5263,190.0,100.0,0.6667000000000001,300.0,200.0,0.5533000000000001,0.5853200000000001,0.0,0.0,0.49056603773584906,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1995,250.0,150.0,6000.0,0.6,2,0.6,250.0,150.0,0.0,0.0,1.0,0.5668000000000001,232.0,131.43,0.5668000000000001,232.0,131.43,0.5263,190.0,100.0,0.5778666666666669,0.5853200000000001,0.07758620689655182,0.1412919424788861,0.5094339622641509,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1996,223.0,125.67,5635.4260089686095,0.5635426008968609,3,0.5646,223.0,125.67,0.0,0.0,0.0,0.5646,223.0,125.67,0.6,250.0,150.0,0.5668000000000001,232.0,131.43,0.5764,0.5725600000000001,0.0,0.0,0.5283018867924528,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1996,,,5646.0,0.5646,2,0.5646,223.0,125.67,0.0,0.0,0.0,0.6,250.0,150.0,0.5668000000000001,232.0,131.43,0.5668000000000001,232.0,131.43,0.5771333333333334,0.5649000000000001,-0.10799999999999998,-0.1622,0.5283018867924528,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1997,190.0,100.0,5263.0,0.5263,2,0.5263,190.0,100.0,0.0,0.0,0.0,0.5646,223.0,125.67,0.5646,223.0,125.67,0.6,250.0,150.0,0.5518333333333333,0.5644600000000001,-0.14798206278026904,-0.20426513885573327,0.5471698113207547,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1998,,,5319.0,0.5319,2,0.5319,207.0,109.84,0.0,0.0,0.0,0.5263,190.0,100.0,0.5646,223.0,125.67,0.5646,223.0,125.67,0.5409333333333334,0.5574800000000001,0.08947368421052637,0.09840000000000004,0.5660377358490566,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1998,207.0,109.84,5306.280193236715,0.5306280193236715,3,0.5319,207.0,109.84,0.0,0.0,0.0,0.5319,207.0,109.84,0.5263,190.0,100.0,0.5646,223.0,125.67,0.5300333333333334,0.54386,0.0,0.0,0.5660377358490566,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1999,,,5233.0,0.5233,2,0.5233,201.0,105.22,0.0,0.0,0.0,0.5319,207.0,109.84,0.5319,207.0,109.84,0.5263,190.0,100.0,0.5290333333333334,0.5356,-0.02898550724637683,-0.042061179898033596,0.5849056603773585,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1999,201.0,105.22,5234.825870646766,0.5234825870646767,3,0.5233,201.0,105.22,0.0,0.0,0.0,0.5233,201.0,105.22,0.5319,207.0,109.84,0.5319,207.0,109.84,0.5261666666666666,0.5273399999999999,0.0,0.0,0.5849056603773585,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2000,180.0,90.0,5000.0,0.5,2,0.5,180.0,90.0,0.0,0.0,0.0,0.5233,201.0,105.22,0.5233,201.0,105.22,0.5319,207.0,109.84,0.5155333333333333,0.52208,-0.10447761194029848,-0.1446493062155484,0.6037735849056604,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2001,,,5062.0,0.5062,2,0.5062,195.0,98.86,0.0,0.0,0.0,0.5,180.0,90.0,0.5233,201.0,105.22,0.5233,201.0,105.22,0.5098333333333334,0.51694,0.08333333333333326,0.09844444444444433,0.6226415094339622,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2001,195.0,98.86,5069.74358974359,0.506974358974359,3,0.5062,195.0,98.86,0.0,0.0,0.0,0.5062,195.0,98.86,0.5,180.0,90.0,0.5233,201.0,105.22,0.5041333333333334,0.5117999999999998,0.0,0.0,0.6226415094339622,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2002,196.0,97.45,4971.938775510204,0.49719387755102046,3,0.49770000000000003,196.0,97.45,0.0,0.0,0.0,0.49770000000000003,196.0,97.45,0.5062,195.0,98.86,0.5062,195.0,98.86,0.5005333333333335,0.5015599999999999,0.0,0.0,0.6415094339622641,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2002,,,4977.0,0.49770000000000003,2,0.49770000000000003,196.0,97.45,0.0,0.0,0.0,0.5062,195.0,98.86,0.5062,195.0,98.86,0.5,180.0,90.0,0.5033666666666669,0.5066799999999999,0.00512820512820511,-0.014262593566659931,0.6415094339622641,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2003,,,4902.0,0.4902,2,0.4902,196.0,95.91,0.0,0.0,0.0,0.49770000000000003,196.0,97.45,0.49770000000000003,196.0,97.45,0.5062,195.0,98.86,0.49520000000000014,0.49959999999999993,0.0,-0.015802975885069293,0.660377358490566,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2003,196.0,95.91,4893.367346938776,0.4893367346938776,3,0.4902,196.0,95.91,0.0,0.0,0.0,0.4902,196.0,95.91,0.49770000000000003,196.0,97.45,0.49770000000000003,196.0,97.45,0.49270000000000014,0.49640000000000006,0.0,0.0,0.660377358490566,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2004,,,4827.0,0.4827,2,0.4827,195.0,94.36,0.0,0.0,0.0,0.4902,196.0,95.91,0.4902,196.0,95.91,0.49770000000000003,196.0,97.45,0.4877000000000001,0.49169999999999997,-0.005102040816326481,-0.016160984256073374,0.6792452830188679,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2004,195.0,94.36,4838.974358974359,0.48389743589743595,3,0.4827,195.0,94.36,0.0,0.0,0.0,0.4827,195.0,94.36,0.4902,196.0,95.91,0.4902,196.0,95.91,0.4852000000000001,0.48869999999999997,0.0,0.0,0.6792452830188679,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2005,,,4745.0,0.47450000000000003,2,0.47450000000000003,196.0,92.83,0.0,0.0,0.0,0.4827,195.0,94.36,0.4827,195.0,94.36,0.4902,196.0,95.91,0.4799666666666668,0.48405999999999993,0.00512820512820511,-0.01621449766850358,0.6981132075471698,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2005,196.0,92.83,4736.224489795918,0.4736224489795918,3,0.47450000000000003,196.0,92.83,0.0,0.0,0.0,0.47450000000000003,196.0,92.83,0.4827,195.0,94.36,0.4827,195.0,94.36,0.47723333333333356,0.4809199999999999,0.0,0.0,0.6981132075471698,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,,,4664.0,0.46640000000000004,2,0.46640000000000004,197.0,91.85,0.0,0.0,0.0,0.47450000000000003,196.0,92.83,0.47450000000000003,196.0,92.83,0.4827,195.0,94.36,0.4718000000000003,0.47615999999999986,0.005102040816326481,-0.010556932026284604,0.7169811320754716,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,197.0,91.85,4662.436548223351,0.4662436548223351,3,0.46640000000000004,197.0,91.85,0.0,0.0,0.0,0.46640000000000004,197.0,91.85,0.47450000000000003,196.0,92.83,0.47450000000000003,196.0,92.83,0.46910000000000035,0.47289999999999993,0.0,0.0,0.7169811320754716,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2007,,82.47,,,3,0.4582,180.0,82.47,0.0,0.0,0.0,0.4582,180.0,82.47,0.46640000000000004,197.0,91.85,0.46640000000000004,197.0,91.85,0.46093333333333364,0.46474000000000004,0.0,0.0,0.7358490566037735,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2007,180.0,,4582.0,0.4582,2,0.4582,180.0,82.47,0.0,0.0,0.0,0.46640000000000004,197.0,91.85,0.46640000000000004,197.0,91.85,0.47450000000000003,196.0,92.83,0.46366666666666695,0.46799999999999997,-0.08629441624365486,-0.10212302667392481,0.7358490566037735,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2008,180.0,,4499.0,0.4499,2,0.4499,180.0,80.98,0.0,0.0,0.0,0.4582,180.0,82.47,0.4582,180.0,82.47,0.46640000000000004,197.0,91.85,0.4554333333333336,0.45982,0.0,-0.018067175942766966,0.7547169811320755,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2008,,80.98,,,3,0.4499,180.0,80.98,0.0,0.0,0.0,0.4499,180.0,80.98,0.4582,180.0,82.47,0.4582,180.0,82.47,0.45266666666666694,0.45652,0.0,0.0,0.7547169811320755,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2009,,,4417.0,0.44170000000000004,2,0.44170000000000004,188.0,82.94,0.0,0.0,0.0,0.4499,180.0,80.98,0.4499,180.0,80.98,0.4582,180.0,82.47,0.44716666666666693,0.45158,0.04444444444444451,0.02420350703877494,0.7735849056603774,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2009,188.0,82.94,4411.702127659574,0.44117021276595747,3,0.44170000000000004,188.0,82.94,0.0,0.0,0.0,0.44170000000000004,188.0,82.94,0.4499,180.0,80.98,0.4499,180.0,80.98,0.4444333333333336,0.4482799999999999,0.0,0.0,0.7735849056603774,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,,,4336.0,0.43360000000000004,2,0.43360000000000004,185.0,80.29,0.0,0.0,0.0,0.44170000000000004,188.0,82.94,0.44170000000000004,188.0,82.94,0.4499,180.0,80.98,0.4390000000000003,0.4433599999999999,-0.015957446808510634,-0.031950807812876625,0.7924528301886793,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,185.0,80.29,4340.000000000001,0.4340000000000001,3,0.43360000000000004,185.0,80.29,0.0,0.0,0.0,0.43360000000000004,185.0,80.29,0.44170000000000004,188.0,82.94,0.44170000000000004,188.0,82.94,0.4363000000000003,0.4401,0.0,0.0,0.7924528301886793,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2011,,,4256.0,0.42560000000000003,2,0.42560000000000003,116.0,49.37,0.0,1.0,0.0,0.42560000000000003,116.0,49.37,0.43360000000000004,185.0,80.29,0.43360000000000004,185.0,80.29,0.42826666666666696,0.43202000000000007,0.0,0.0,0.8113207547169812,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2011,,49.37,,,3,0.42560000000000003,116.0,49.37,0.0,1.0,0.0,0.42560000000000003,116.0,49.37,0.42560000000000003,116.0,49.37,0.43360000000000004,185.0,80.29,0.42560000000000026,0.4288000000000001,0.0,0.0,0.8113207547169812,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2011,116.0,,,,0,0.42560000000000003,116.0,49.37,0.0,1.0,0.0,0.43360000000000004,185.0,80.29,0.43360000000000004,185.0,80.29,0.44170000000000004,188.0,82.94,0.4309333333333336,0.43524,-0.37297297297297294,-0.38510399800722395,0.8113207547169812,0,0,1,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,,97.0,3927.0,0.3927,2,0.3927,247.0,97.0,0.0,0.0,0.0,0.42560000000000003,116.0,49.37,0.42560000000000003,116.0,49.37,0.42560000000000003,116.0,49.37,0.41463333333333363,0.4206200000000001,1.1293103448275863,0.9647559246505977,0.8301886792452831,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,247.0,,,,0,0.3927,247.0,97.0,0.0,0.0,0.0,0.3927,247.0,97.0,0.42560000000000003,116.0,49.37,0.42560000000000003,116.0,49.37,0.403666666666667,0.41244000000000003,0.0,0.0,0.8301886792452831,0,0,1,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,,100.0,4000.0,0.4,2,0.4,250.0,100.0,0.0,0.0,0.0,0.3927,247.0,97.0,0.3927,247.0,97.0,0.42560000000000003,116.0,49.37,0.3951333333333337,0.40732,0.012145748987854255,0.030927835051546282,0.8490566037735849,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,250.0,,,,0,0.4,250.0,100.0,0.0,0.0,0.0,0.4,250.0,100.0,0.3927,247.0,97.0,0.3927,247.0,97.0,0.39756666666666707,0.40219999999999995,0.0,0.0,0.8490566037735849,0,0,1,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2014,,,3957.0,0.3957,2,0.3957,205.0,81.15,0.0,0.0,0.0,0.4,250.0,100.0,0.4,250.0,100.0,0.3927,247.0,97.0,0.398566666666667,0.39621999999999996,-0.18000000000000005,-0.1884999999999999,0.8679245283018868,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2014,205.0,81.15,3958.5365853658536,0.3958536585365854,3,0.3957,205.0,81.15,0.0,0.0,0.0,0.3957,205.0,81.15,0.4,250.0,100.0,0.4,250.0,100.0,0.3971333333333337,0.39681999999999995,0.0,0.0,0.8679245283018868,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,192.0,76.33,3975.5208333333335,0.39755208333333336,3,0.39790000000000003,192.0,76.33,0.0,0.0,0.0,0.39790000000000003,192.0,76.33,0.3957,205.0,81.15,0.3957,205.0,81.15,0.39716666666666706,0.3974399999999999,0.0,0.0,0.8867924528301887,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,,,3979.0,0.39790000000000003,2,0.39790000000000003,192.0,76.33,0.0,0.0,0.0,0.3957,205.0,81.15,0.3957,205.0,81.15,0.4,250.0,100.0,0.3964333333333337,0.39785999999999994,-0.06341463414634141,-0.05939617991374002,0.8867924528301887,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,216.0,85.83,3980.0,0.398,2,0.398,216.0,85.83,0.0,0.0,0.0,0.39790000000000003,192.0,76.33,0.39790000000000003,192.0,76.33,0.3957,205.0,81.15,0.3979333333333337,0.39703999999999995,0.125,0.12445958338792096,0.9056603773584906,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,,,3798.0,0.3798,2,0.3798,203.0,77.26,0.0,0.0,0.0,0.398,216.0,85.83,0.39790000000000003,192.0,76.33,0.39790000000000003,192.0,76.33,0.3919000000000004,0.39386,-0.06018518518518523,-0.09984853780729341,0.9245283018867925,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,203.0,77.26,3805.911330049261,0.3805911330049261,3,0.3798,203.0,77.26,0.0,0.0,0.0,0.3798,203.0,77.26,0.398,216.0,85.83,0.39790000000000003,192.0,76.33,0.3858666666666671,0.39068,0.0,0.0,0.9245283018867925,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,,,3763.0,0.3763,2,0.3763,206.0,77.49,0.0,0.0,0.0,0.3798,203.0,77.26,0.3798,203.0,77.26,0.398,216.0,85.83,0.37863333333333377,0.38636,0.014778325123152802,0.0029769609112086926,0.9433962264150944,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,206.0,77.49,3761.650485436893,0.3761650485436893,3,0.3763,206.0,77.49,0.0,0.0,0.0,0.3763,206.0,77.49,0.3798,203.0,77.26,0.3798,203.0,77.26,0.3774666666666671,0.38204000000000005,0.0,0.0,0.9433962264150944,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,,,3738.0,0.3738,2,0.3738,214.0,80.03,0.0,0.0,0.0,0.3763,206.0,77.49,0.3763,206.0,77.49,0.3798,203.0,77.26,0.3754666666666672,0.37720000000000004,0.03883495145631066,0.03277842302232559,0.9622641509433962,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,214.0,80.03,3739.7196261682243,0.3739719626168225,3,0.3738,214.0,80.03,0.0,0.0,0.0,0.3738,214.0,80.03,0.3763,206.0,77.49,0.3763,206.0,77.49,0.3746333333333339,0.37600000000000006,0.0,0.0,0.9622641509433962,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,208.0,,3815.0,0.3815,2,0.3815,208.0,79.29,0.0,0.0,0.0,0.3738,214.0,80.03,0.3738,214.0,80.03,0.3763,206.0,77.49,0.3763666666666672,0.37634000000000006,-0.028037383177570097,-0.009246532550293618,0.9811320754716981,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,,79.29,,,3,0.3815,208.0,79.29,0.0,0.0,0.0,0.3815,208.0,79.29,0.3738,214.0,80.03,0.3738,214.0,80.03,0.3789333333333338,0.37738000000000005,0.0,0.0,0.9811320754716981,0,1,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,209.0,,3753.0,0.3753,2,0.3753,209.0,78.55,0.0,0.0,0.0,0.3815,208.0,79.29,0.3815,208.0,79.29,0.3738,214.0,80.03,0.3794333333333338,0.37718000000000007,0.004807692307692291,-0.009332828856097986,1.0,1,0,0,0
"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,,78.55,,,3,0.3753,209.0,78.55,0.0,0.0,0.0,0.3753,209.0,78.55,0.3815,208.0,79.29,0.3815,208.0,79.29,0.3773666666666671,0.3774800000000001,0.0,0.0,1.0,0,1,0,0
Apples,1991,230.0,2200.0,95652.0,9.5652,2,9.5652,230.0,2200.0,0.0,0.0,0.0,9.5652,230.0,2200.0,9.5652,230.0,2200.0,9.5652,230.0,2200.0,9.5652,9.5652,,,0.0,1,0,0,0
Apples,1992,232.0,2359.0,101681.0,10.1681,0,10.1681,232.0,2359.0,0.0,0.0,0.0,9.5652,230.0,2200.0,9.5652,230.0,2200.0,9.5652,230.0,2200.0,9.86665,9.86665,0.008695652173912993,0.07227272727272727,0.03333333333333333,0,0,1,0
